Dates;Open;Close;High;Low
05/07/2012 10:02:00;19,1;19,09;19,1;19,06
05/07/2012 10:03:00;19,08;19,12;19,13;19,08
05/07/2012 10:04:00;19,12;19,14;19,15;19,12
05/07/2012 10:05:00;19,14;19,13;19,15;19,12
05/07/2012 10:06:00;19,13;19,12;19,15;19,11
05/07/2012 10:07:00;19,12;19,14;19,14;19,1
05/07/2012 10:08:00;19,14;19,1;19,14;19,1
05/07/2012 10:09:00;19,11;19,14;19,14;19,1
05/07/2012 10:10:00;19,13;19,1;19,14;19,1
05/07/2012 10:11:00;19,12;19,14;19,14;19,1
05/07/2012 10:12:00;19,13;19,16;19,16;19,13
05/07/2012 10:13:00;19,16;19,15;19,17;19,14
05/07/2012 10:14:00;19,16;19,15;19,17;19,14
05/07/2012 10:15:00;19,16;19,14;19,16;19,14
05/07/2012 10:16:00;19,15;19,14;19,16;19,14
05/07/2012 10:17:00;19,14;19,15;19,16;19,14
05/07/2012 10:18:00;19,15;19,14;19,16;19,14
05/07/2012 10:19:00;19,14;19,14;19,15;19,13
05/07/2012 10:20:00;19,15;19,14;19,16;19,14
05/07/2012 10:21:00;19,15;19,11;19,15;19,1
05/07/2012 10:22:00;19,11;19,12;19,12;19,1
05/07/2012 10:23:00;19,1;19,12;19,12;19,09
05/07/2012 10:24:00;19,1;19,13;19,13;19,09
05/07/2012 10:25:00;19,12;19,12;19,13;19,1
05/07/2012 10:26:00;19,12;19,11;19,13;19,11
05/07/2012 10:27:00;19,11;19,13;19,13;19,11
05/07/2012 10:28:00;19,12;19,11;19,13;19,1
05/07/2012 10:29:00;19,11;19,13;19,13;19,1
05/07/2012 10:30:00;19,13;19,12;19,17;19,11
05/07/2012 10:31:00;19,12;19,13;19,14;19,11
05/07/2012 10:32:00;19,13;19,12;19,13;19,1
05/07/2012 10:33:00;19,12;19,14;19,15;19,1
05/07/2012 10:34:00;19,14;19,11;19,15;19,09
05/07/2012 10:35:00;19,11;19,1;19,11;19,1
05/07/2012 10:36:00;19,11;19,11;19,11;19,08
05/07/2012 10:37:00;19,11;19,11;19,13;19,1
05/07/2012 10:38:00;19,12;19,1;19,12;19,08
05/07/2012 10:39:00;19,1;19,18;19,18;19,1
05/07/2012 10:40:00;19,18;19,21;19,23;19,17
05/07/2012 10:41:00;19,21;19,18;19,22;19,17
05/07/2012 10:42:00;19,18;19,18;19,19;19,16
05/07/2012 10:43:00;19,19;19,21;19,21;19,19
05/07/2012 10:44:00;19,21;19,23;19,23;19,19
05/07/2012 10:45:00;19,23;19,23;19,24;19,21
05/07/2012 10:46:00;19,22;19,2;19,23;19,2
05/07/2012 10:47:00;19,2;19,21;19,22;19,18
05/07/2012 10:48:00;19,21;19,21;19,22;19,2
05/07/2012 10:49:00;19,22;19,18;19,23;19,18
05/07/2012 10:50:00;19,18;19,2;19,2;19,17
05/07/2012 10:51:00;19,19;19,17;19,19;19,14
05/07/2012 10:52:00;19,15;19,19;19,2;19,15
05/07/2012 10:53:00;19,19;19,18;19,2;19,17
05/07/2012 10:54:00;19,18;19,22;19,22;19,18
05/07/2012 10:55:00;19,21;19,2;19,22;19,2
05/07/2012 10:56:00;19,2;19,22;19,22;19,19
05/07/2012 10:57:00;19,22;19,22;19,23;19,21
05/07/2012 10:58:00;19,22;19,2;19,23;19,19
05/07/2012 10:59:00;19,2;19,2;19,22;19,17
05/07/2012 11:00:00;19,19;19,21;19,22;19,18
05/07/2012 11:01:00;19,21;19,19;19,21;19,17
05/07/2012 11:02:00;19,19;19,15;19,19;19,14
05/07/2012 11:03:00;19,15;19,17;19,17;19,14
05/07/2012 11:04:00;19,17;19,08;19,18;19,05
05/07/2012 11:05:00;19,08;19,1;19,12;19,07
05/07/2012 11:06:00;19,11;19,1;19,12;19,1
05/07/2012 11:07:00;19,1;19,1;19,11;19,09
05/07/2012 11:08:00;19,1;19,14;19,14;19,09
05/07/2012 11:09:00;19,14;19,14;19,15;19,12
05/07/2012 11:10:00;19,15;19,14;19,16;19,13
05/07/2012 11:11:00;19,14;19,17;19,18;19,14
05/07/2012 11:12:00;19,17;19,17;19,18;19,15
05/07/2012 11:13:00;19,16;19,17;19,17;19,14
05/07/2012 11:14:00;19,18;19,21;19,22;19,17
05/07/2012 11:15:00;19,21;19,21;19,22;19,2
05/07/2012 11:16:00;19,21;19,21;19,22;19,2
05/07/2012 11:17:00;19,2;19,22;19,22;19,2
05/07/2012 11:18:00;19,22;19,29;19,29;19,22
05/07/2012 11:19:00;19,28;19,28;19,3;19,27
05/07/2012 11:20:00;19,28;19,27;19,29;19,26
05/07/2012 11:21:00;19,26;19,29;19,29;19,26
05/07/2012 11:22:00;19,29;19,33;19,34;19,27
05/07/2012 11:23:00;19,34;19,36;19,37;19,32
05/07/2012 11:24:00;19,36;19,35;19,36;19,34
05/07/2012 11:25:00;19,35;19,33;19,35;19,32
05/07/2012 11:26:00;19,33;19,4;19,4;19,33
05/07/2012 11:27:00;19,39;19,4;19,4;19,38
05/07/2012 11:28:00;19,39;19,4;19,42;19,39
05/07/2012 11:29:00;19,4;19,37;19,4;19,36
05/07/2012 11:30:00;19,38;19,4;19,41;19,38
05/07/2012 11:31:00;19,4;19,39;19,41;19,39
05/07/2012 11:32:00;19,4;19,39;19,4;19,37
05/07/2012 11:33:00;19,38;19,41;19,42;19,38
05/07/2012 11:34:00;19,41;19,42;19,42;19,4
05/07/2012 11:35:00;19,42;19,45;19,46;19,42
05/07/2012 11:36:00;19,45;19,46;19,48;19,45
05/07/2012 11:37:00;19,46;19,44;19,47;19,44
05/07/2012 11:38:00;19,44;19,44;19,45;19,43
05/07/2012 11:39:00;19,45;19,44;19,45;19,43
05/07/2012 11:40:00;19,44;19,44;19,46;19,43
05/07/2012 11:41:00;19,44;19,45;19,45;19,43
05/07/2012 11:42:00;19,45;19,44;19,45;19,44
05/07/2012 11:43:00;19,43;19,45;19,45;19,43
05/07/2012 11:44:00;19,45;19,45;19,47;19,45
05/07/2012 11:45:00;19,45;19,46;19,47;19,45
05/07/2012 11:46:00;19,46;19,47;19,49;19,46
05/07/2012 11:47:00;19,47;19,47;19,49;19,46
05/07/2012 11:48:00;19,47;19,47;19,48;19,47
05/07/2012 11:49:00;19,47;19,49;19,49;19,46
